Chico State Project ID,Original Chico State seq. no.,ICP-MS ID,Burned,Urban,Watershed Full,Watershed,Location on Label,Location,USGS Station name,Date Sampled,Time,Date & Time Sampled,Total vs. Dissolved Metals,Sample Name,Run Date,Dilution Factor,Metal,Concentration (ppb)
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Na,7786.354549
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Mg,11282.51014
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Al,24.98544358
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,K,2399.211336
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Ca,20428.18198
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Cr,0.726037663
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,V,9.444835816
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Mn,10.08692335
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Fe,88.09621694
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Co,0.201153243
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Ni,1.544486995
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Cu,1.07349073
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Zn,7.217253808
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,As,0.66805256
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Se,-0.006296747
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Cd,0.051899448
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Ba,33.17513539
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Tl,0.008452226
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,Pb,0.126718797
CF4027,27,CF4027T,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Total,CF4027T,3/11/20,1,U,0.052969696
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Na,7966.562066
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Mg,11137.22057
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Al,8.163642332
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,K,2240.079463
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Ca,20001.02429
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Cr,0.384791117
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,V,8.908613979
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Mn,8.518551013
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Fe,68.17588373
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Co,0.172005155
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Ni,1.546774099
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Cu,1.659139746
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Zn,2.470507504
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,As,0.604833753
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Se,0.014045939
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Cd,0.016177967
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Ba,32.89629497
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Tl,0.001835617
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,Pb,0.062423082
CF4027,27,CF4027D,All,Partially,Clear Creek,Clear Creek,CC,Clear Cr @ Butte College,Clear Cr @ Butte College,11/28/18,9:00 AM,11/28/18 9:00,Dissolved,CF4027D,6/30/20,1,U,0.056874599
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Na,4252.978632
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Mg,5435.87124
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Al,12.12487114
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,K,945.4559205
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Ca,12390.82129
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Cr,0.801184792
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,V,2.222149434
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Mn,3.975577527
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Fe,26.63110951
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Co,0.035054223
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Ni,0.583924131
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Cu,-0.157796813
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Zn,8.148165095
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,As,0.477646625
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Se,0.02342502
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Cd,0.011741208
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Ba,6.493825778
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Tl,0.003925873
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,Pb,0.053535914
CF4028,28,CF4028T,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Total,CF4028T,2/21/20,1,U,0.091018323
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Na,4377.131755
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Mg,5481.109386
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Al,4.573605679
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,K,947.1121652
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Ca,11631.30285
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Cr,0.7392914
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,V,2.008299839
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Mn,2.891875844
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Fe,16.79511629
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Co,0.03990469
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Ni,0.522498062
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Cu,0.41453026
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Zn,1.13615931
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,As,0.484960515
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Se,0.024552179
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Cd,0.014990019
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Ba,5.490749544
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Tl,0.004155859
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,Pb,0.05877989
CF4028,28,CF4028D,Partially,Partially,Butte Creek,Butte Creek,Lower Butte,Butte Cr @ BCEP,Lower Butte Cr @ Skyway,11/28/18,9:20 AM,11/28/18 9:20,Dissolved,CF4028D,6/19/20,1,U,0.077577107
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Na,15732.72304
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Mg,9426.416328
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Al,5.986887551
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,K,1322.720709
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Ca,16061.30795
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Cr,0.815711984
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,V,5.487618273
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Mn,3.471851931
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Fe,26.83175285
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Co,0.039814554
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Ni,0.393865041
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Cu,0.010422608
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Zn,3.021702815
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,As,0.552318944
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Se,0.002434382
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Cd,0.021783155
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Ba,8.738408143
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Tl,8.06E-04
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,Pb,0.066702419
CF4029,29,CF4029T,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Total,CF4029T,2/26/20,1,U,0.109386061
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Na,15321.6879
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Mg,9093.997699
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Al,5.978566914
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,K,1260.944227
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Ca,15279.7096
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Cr,0.6398109
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,V,5.345211028
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Mn,2.918906373
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Fe,21.91366279
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Co,0.033272762
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Ni,0.394967
CF4029,29,CF4029D,No,No,Big Chico Creek,Big Chico Creek,Big Chico Creek,Big Chico Cr @ Bidwell Golf Course,Big Chico Cr @ Bidwell Golf Course,11/28/18,9:45 AM,11/28/18 9:45,Dissolved,CF4029D,6/30/20,1,Cu,1.474377495
